Time;Channel A;Channel B
(ms);(V);(V)
;;
0.29453295;0.03387555;-0.00854518
0.31501295;0.03387555;-0.00854518
0.33549295;0.03387555;-0.00854518
0.35597295;-0.05432295;-0.00854518
0.37645295;0.03387555;-0.00854518
0.39693295;0.03387555;-0.00854518
0.41741295;0.03387555;-0.00854518
0.43789295;0.03387555;-0.00854518
0.45837295;0.03387555;-0.00854518
0.47885295;0.03387555;-0.00854518
0.49933295;0.03387555;-0.00854518
0.51981295;0.03387555;-0.00854518
0.54029295;-0.05432295;-0.00854518
0.56077295;0.03387555;-0.00854518
0.58125295;0.03387555;-0.00854518
0.60173295;0.03387555;-0.00854518
0.62221295;-0.05432295;-0.00854518
0.64269295;0.03387555;-0.00854518
0.66317295;0.03387555;-0.00854518
0.68365295;0.03387555;-0.00854518
0.70413295;0.03387555;-0.00854518
0.72461295;0.03387555;-0.00854518
0.74509295;0.03387555;-0.00854518
0.76557295;0.03387555;-0.00854518
0.78605295;0.03387555;-0.00854518
0.80653295;0.03387555;-0.00854518
0.82701295;0.03387555;-0.00854518
0.84749295;0.03387555;-0.00854518
0.86797295;0.03387555;-0.00854518
0.88845295;0.03387555;-0.00854518
0.90893295;0.03387555;-0.00854518
0.92941295;0.03387555;-0.00854518
0.94989295;-0.05432295;-0.00854518
0.97037295;-0.05432295;0.08026368
0.99085295;0.03387555;-0.00854518
