Frequency;Channel A;Channel B
(ms);(V);(V)

-0.40952447;5.85223000;7.79809000
-0.38904447;5.85223000;7.79809000
-0.36856447;5.85223000;7.79809000
-0.34808447;5.85223000;7.70928000
-0.32760447;5.85223000;7.70928000
-0.30712447;5.85223000;7.62047200
-0.28664447;5.85223000;7.62047200
-0.26616447;5.85223000;7.62047200
-0.24568447;5.85223000;7.53196800
-0.22520447;5.94042800;7.53196800
-0.20472447;5.94042800;7.53196800
-0.18424447;5.94042800;7.44315900
-0.16376447;5.94042800;7.44315900
-0.14328447;5.94042800;7.44315900
-0.12280447;5.94042800;7.35435100
-0.10232447;5.85223000;7.35435100
-0.08184447;5.94042800;7.26584700
-0.06136447;5.94042800;7.26584700
-0.04088447;5.94042800;7.26584700
-0.02040447;5.94042800;7.26584700
0.00007553;0.03387555;0.08026368
0.02055553;0.03387555;-0.00854518
0.04103553;0.12207400;0.08026368
0.06151553;-0.05432295;-0.00854518
0.08199553;0.03387555;-0.00854518
0.10247553;0.03387555;0.08026368
0.12295553;0.03387555;-0.00854518
0.14343553;0.03387555;-0.00854518
0.16391553;0.03387555;-0.00854518
0.18439553;0.03387555;-0.00854518
0.20487553;0.03387555;-0.00854518
0.22535552;-0.05432295;0.08026368
0.24583552;0.03387555;-0.00854518
0.26631552;-0.05432295;0.08026368
0.28679552;0.03387555;-0.00854518
0.30727552;-0.05432295;-0.00854518
0.32775552;0.03387555;-0.00854518
0.34823552;0.03387555;-0.00854518
0.36871552;0.03387555;0.08026368
0.38919552;0.03387555;-0.00854518
0.40967552;0.03387555;-0.00854518
0.43015552;0.03387555;-0.00854518
0.45063552;-0.05432295;-0.00854518
0.47111552;0.03387555;-0.00854518
0.49159552;0.03387555;-0.00854518
0.51207552;0.03387555;-0.00854518
0.53255552;0.03387555;-0.00854518
0.55303552;0.03387555;-0.00854518
0.57351552;-0.05432295;-0.00854518
0.59399552;0.03387555;0.08026368
0.61447552;0.03387555;-0.00854518
0.63495552;0.03387555;-0.00854518
0.65543552;0.03387555;0.08026368
0.67591552;0.03387555;-0.00854518
0.69639552;-0.05432295;-0.00854518
0.71687552;0.03387555;-0.00854518
0.73735552;0.03387555;-0.00854518
0.75783552;-0.05432295;-0.00854518
0.77831552;0.03387555;-0.00854518
0.79879552;0.03387555;-0.00854518
0.81927552;0.03387555;-0.00854518
0.83975552;0.03387555;-0.00854518
0.86023552;0.03387555;-0.00854518
0.88071552;0.03387555;-0.00854518
0.90119552;0.03387555;-0.00854518
0.92167552;0.03387555;-0.00854518
0.94215552;0.03387555;-0.00854518
0.96263552;0.03387555;-0.00854518
0.98311552;0.03387555;-0.00854518
1.00359552;0.03387555;-0.00854518
1.02407552;0.03387555;-0.00854518
1.04455552;0.03387555;-0.00854518
1.06503552;0.03387555;-0.00854518
1.08551552;0.03387555;-0.00854518
1.10599552;0.03387555;-0.00854518
1.12647552;0.03387555;-0.00854518
1.14695552;0.03387555;-0.00854518
1.16743552;0.03387555;-0.00854518
1.18791552;0.03387555;-0.00854518
1.20839552;0.03387555;-0.00854518
1.22887552;0.03387555;-0.00854518
1.24935552;-0.05432295;-0.00854518
1.26983552;0.03387555;-0.00854518
1.29031552;-0.05432295;-0.00854518
1.31079552;-0.05432295;-0.00854518
1.33127552;0.03387555;-0.00854518
1.35175552;0.03387555;-0.00854518
1.37223552;0.03387555;-0.00854518
1.39271552;0.03387555;-0.00854518
1.41319552;0.03387555;-0.00854518
1.43367552;0.03387555;-0.00854518
1.45415552;0.03387555;-0.00854518
1.47463552;-0.05432295;-0.00854518
1.49511552;0.03387555;-0.00854518
1.51559552;0.03387555;-0.00854518
1.53607552;0.03387555;-0.00854518
1.55655552;0.03387555;-0.00854518
1.57703552;0.03387555;-0.00854518
1.59751552;0.03387555;-0.00854518
1.61799552;0.03387555;-0.00854518
1.63847552;0.03387555;-0.00854518
1.65895552;0.03387555;-0.00854518
1.67943552;-0.05432295;-0.00854518
1.69991552;0.03387555;-0.00854518
1.72039552;0.03387555;-0.00854518
1.74087552;0.03387555;-0.00854518
1.76135552;0.03387555;-0.00854518
1.78183552;0.03387555;0.08026368
1.80231552;0.03387555;-0.00854518
1.82279552;-0.05432295;-0.00854518
1.84327552;0.03387555;-0.00854518
1.86375551;-0.05432295;-0.00854518
1.88423551;0.03387555;-0.00854518
1.90471551;0.03387555;-0.00854518
1.92519551;0.03387555;-0.00854518
1.94567551;0.03387555;-0.00854518
1.96615551;-0.05432295;-0.00854518
1.98663551;-0.05432295;-0.00854518
2.00711551;-0.05432295;-0.00854518
2.02759551;0.03387555;-0.00854518
2.04807551;0.03387555;-0.00854518
2.06855551;0.03387555;0.08026368
2.08903551;0.03387555;-0.00854518
2.10951551;0.03387555;-0.00854518
2.12999551;0.03387555;-0.00854518
2.15047551;0.03387555;-0.00854518
2.17095551;0.03387555;-0.00854518
2.19143551;0.03387555;-0.00854518
2.21191551;0.03387555;-0.00854518
2.23239551;0.03387555;-0.00854518
2.25287551;0.03387555;-0.00854518
2.27335551;-0.05432295;-0.00854518
2.29383551;0.03387555;-0.00854518
2.31431551;-0.05432295;-0.00854518
2.33479551;0.03387555;-0.00854518
2.35527551;-0.05432295;0.08026368
2.37575551;0.03387555;-0.00854518
2.39623551;-0.05432295;-0.00854518
2.41671551;0.03387555;-0.00854518
2.43719551;0.03387555;-0.00854518
2.45767551;-0.05432295;-0.00854518
2.47815551;-0.05432295;-0.00854518
2.49863551;0.03387555;-0.00854518
2.51911551;0.03387555;-0.00854518
2.53959551;-0.05432295;-0.00854518
2.56007551;0.03387555;-0.00854518
2.58055551;0.03387555;-0.00854518
2.60103551;0.03387555;0.08026368
2.62151551;0.03387555;-0.00854518
2.64199551;0.03387555;-0.00854518
2.66247551;0.03387555;-0.00854518
2.68295551;0.03387555;0.08026368
2.70343551;-0.05432295;-0.00854518
2.72391551;-0.05432295;-0.00854518
2.74439551;0.03387555;-0.00854518
2.76487551;0.03387555;-0.00854518
2.78535551;0.03387555;-0.00854518
2.80583551;0.03387555;-0.00854518
2.82631551;0.03387555;-0.00854518
2.84679551;-0.05432295;0.08026368
2.86727551;0.03387555;-0.00854518
2.88775551;-0.05432295;-0.00854518
2.90823551;0.03387555;-0.00854518
2.92871551;0.03387555;-0.00854518
2.94919551;0.03387555;-0.00854518
2.96967551;0.03387555;-0.00854518
2.99015551;-0.05432295;-0.00854518
3.01063551;0.03387555;-0.00854518
3.03111551;0.03387555;-0.00854518
3.05159551;-0.05432295;-0.00854518
3.07207551;0.03387555;0.08026368
3.09255551;0.03387555;0.08026368
3.11303551;-0.05432295;-0.00854518
3.13351551;0.03387555;-0.00854518
3.15399551;0.03387555;-0.00854518
3.17447551;0.03387555;-0.00854518
3.19495551;0.03387555;0.08026368
3.21543551;0.03387555;0.08026368
3.23591551;0.03387555;-0.00854518
3.25639551;0.03387555;-0.00854518
3.27687551;0.03387555;-0.00854518
3.29735551;0.03387555;0.08026368
3.31783551;0.03387555;-0.00854518
3.33831551;0.03387555;-0.00854518
3.35879551;0.03387555;-0.00854518
3.37927551;0.03387555;-0.00854518
3.39975551;0.03387555;-0.00854518
3.42023551;0.03387555;-0.00854518
3.44071551;0.03387555;-0.00854518
3.46119551;0.03387555;-0.00854518
3.48167551;-0.05432295;-0.00854518
3.50215550;0.03387555;-0.00854518
3.52263550;0.03387555;-0.00854518
3.54311550;0.03387555;-0.00854518
3.56359550;0.03387555;-0.00854518
3.58407550;0.03387555;-0.00854518
3.60455550;0.03387555;-0.00854518
3.62503550;0.03387555;-0.00854518
3.64551550;-0.05432295;0.08026368
3.66599550;-0.05432295;-0.00854518
3.68647550;0.03387555;-0.00854518
3.70695550;0.03387555;-0.00854518
3.72743550;0.03387555;-0.00854518
3.74791550;-0.05432295;-0.00854518
3.76839550;-0.05432295;-0.00854518
3.78887550;-0.05432295;-0.00854518
3.80935550;-0.05432295;-0.00854518
3.82983550;0.03387555;0.08026368
3.85031550;0.03387555;-0.00854518
3.87079550;0.03387555;-0.00854518
3.89127550;0.03387555;-0.00854518
3.91175550;0.03387555;-0.00854518
3.93223550;0.03387555;-0.00854518
3.95271550;0.03387555;-0.00854518
3.97319550;-0.05432295;0.08026368
3.99367550;0.03387555;-0.00854518
4.01415550;0.03387555;-0.00854518
4.03463550;0.03387555;-0.00854518
4.05511550;0.03387555;-0.00854518
4.07559550;0.03387555;-0.00854518
4.09607550;0.03387555;-0.00854518
4.11655550;-0.05432295;-0.00854518
4.13703550;0.03387555;-0.00854518
4.15751550;0.03387555;-0.00854518
4.17799550;0.03387555;-0.00854518
4.19847550;0.03387555;-0.00854518
4.21895550;0.03387555;-0.00854518
4.23943550;-0.05432295;-0.00854518
4.25991550;0.03387555;-0.00854518
4.28039550;0.03387555;-0.00854518
4.30087550;0.03387555;0.08026368
4.32135550;-0.05432295;-0.00854518
4.34183550;0.03387555;0.08026368
4.36231550;0.03387555;-0.00854518
4.38279550;0.03387555;-0.00854518
4.40327550;0.03387555;-0.00854518
4.42375550;0.03387555;0.08026368
4.44423550;0.03387555;-0.00854518
4.46471550;0.03387555;0.08026368
4.48519550;-0.05432295;-0.00854518
4.50567550;0.03387555;-0.00854518
4.52615550;0.03387555;-0.00854518
4.54663550;0.03387555;-0.00854518
4.56711550;0.03387555;-0.00854518
4.58759550;0.03387555;-0.00854518
4.60807550;0.03387555;-0.00854518
4.62855550;-0.05432295;-0.00854518
4.64903550;0.03387555;-0.00854518
4.66951550;0.03387555;-0.00854518
4.68999550;-0.05432295;-0.00854518
4.71047550;0.03387555;0.08026368
4.73095550;-0.05432295;0.08026368
4.75143550;0.03387555;-0.00854518
4.77191550;-0.05432295;-0.00854518
4.79239550;-0.05432295;-0.00854518
4.81287550;-0.05432295;-0.00854518
4.83335550;0.03387555;-0.00854518
4.85383550;0.03387555;-0.00854518
4.87431550;0.03387555;-0.00854518
4.89479550;0.03387555;-0.00854518
4.91527550;-0.05432295;-0.00854518
4.93575550;0.03387555;0.08026368
4.95623550;0.03387555;-0.00854518
4.97671550;0.03387555;-0.00854518
4.99719550;0.03387555;-0.00854518
5.01767550;0.03387555;-0.00854518
